alphabet,m,word,D,L,is_break,min_k_g_loop,predicted_break,agree
"{0,1,2,3}",7,0201220,7,7,False,0,False,True
"{0,1,2,3}",7,0201221,6,6,False,0,False,True
"{0,1,2,3}",7,0201222,5,5,False,0,False,True
"{0,1,2,3}",7,0201223,5,5,False,0,False,True
"{0,1,2,3}",7,0201230,6,6,False,0,False,True
"{0,1,2,3}",7,0201231,5,5,False,0,False,True
"{0,1,2,3}",7,0201232,5,5,False,0,False,True
"{0,1,2,3}",7,0201233,5,5,False,0,False,True
"{0,1,2,3}",7,0201300,8,8,False,0,False,True
"{0,1,2,3}",7,0201301,7,7,False,0,False,True
"{0,1,2,3}",7,0201302,6,6,False,0,False,True
"{0,1,2,3}",7,0201303,6,6,False,0,False,True
"{0,1,2,3}",7,0201310,7,7,False,0,False,True
"{0,1,2,3}",7,0201311,6,6,False,0,False,True
"{0,1,2,3}",7,0201312,5,5,False,0,False,True
"{0,1,2,3}",7,0201313,5,5,False,0,False,True
"{0,1,2,3}",7,0201320,6,6,False,0,False,True
"{0,1,2,3}",7,0201321,5,5,False,0,False,True
"{0,1,2,3}",7,0201322,5,5,False,0,False,True
"{0,1,2,3}",7,0201323,5,5,False,0,False,True
"{0,1,2,3}",7,0201330,5,5,False,0,False,True
"{0,1,2,3}",7,0201331,5,5,False,0,False,True
"{0,1,2,3}",7,0201332,5,5,False,0,False,True
"{0,1,2,3}",7,0201333,5,5,False,0,False,True
"{0,1,2,3}",7,0202000,10,10,False,0,False,True
"{0,1,2,3}",7,0202001,9,9,False,0,False,True
"{0,1,2,3}",7,0202002,8,8,False,0,False,True
"{0,1,2,3}",7,0202003,8,8,False,0,False,True
"{0,1,2,3}",7,0202010,9,9,False,0,False,True
"{0,1,2,3}",7,0202011,8,8,False,0,False,True
"{0,1,2,3}",7,0202012,7,7,False,0,False,True
"{0,1,2,3}",7,0202013,7,7,False,0,False,True
"{0,1,2,3}",7,0202020,8,8,False,0,False,True
"{0,1,2,3}",7,0202021,7,7,False,0,False,True
"{0,1,2,3}",7,0202022,6,6,False,0,False,True
"{0,1,2,3}",7,0202023,6,6,False,0,False,True
"{0,1,2,3}",7,0202030,7,7,False,0,False,True
"{0,1,2,3}",7,0202031,6,6,False,0,False,True
"{0,1,2,3}",7,0202032,6,6,False,0,False,True
"{0,1,2,3}",7,0202033,6,6,False,0,False,True
"{0,1,2,3}",7,0202100,9,9,False,0,False,True
"{0,1,2,3}",7,0202101,8,8,False,0,False,True
"{0,1,2,3}",7,0202102,7,7,False,0,False,True
"{0,1,2,3}",7,0202103,7,7,False,0,False,True
"{0,1,2,3}",7,0202110,8,8,False,0,False,True
"{0,1,2,3}",7,0202111,7,7,False,0,False,True
"{0,1,2,3}",7,0202112,6,6,False,0,False,True
"{0,1,2,3}",7,0202113,6,6,False,0,False,True
"{0,1,2,3}",7,0202120,7,7,False,0,False,True
"{0,1,2,3}",7,0202121,6,6,False,0,False,True
"{0,1,2,3}",7,0202122,5,5,False,0,False,True
"{0,1,2,3}",7,0202123,5,5,False,0,False,True
"{0,1,2,3}",7,0202130,6,6,False,0,False,True
"{0,1,2,3}",7,0202131,5,5,False,0,False,True
"{0,1,2,3}",7,0202132,5,5,False,0,False,True
"{0,1,2,3}",7,0202133,5,5,False,0,False,True
"{0,1,2,3}",7,0202200,8,8,False,0,False,True
"{0,1,2,3}",7,0202201,7,7,False,0,False,True
"{0,1,2,3}",7,0202202,6,6,False,0,False,True
"{0,1,2,3}",7,0202203,6,6,False,0,False,True
"{0,1,2,3}",7,0202210,7,7,False,0,False,True
"{0,1,2,3}",7,0202211,6,6,False,0,False,True
"{0,1,2,3}",7,0202212,5,5,False,0,False,True
"{0,1,2,3}",7,0202213,5,5,False,0,False,True
"{0,1,2,3}",7,0202220,6,6,False,0,False,True
"{0,1,2,3}",7,0202221,5,5,False,0,False,True
"{0,1,2,3}",7,0202222,4,4,False,0,False,True
"{0,1,2,3}",7,0202223,4,4,False,0,False,True
"{0,1,2,3}",7,0202230,5,5,False,0,False,True
"{0,1,2,3}",7,0202231,4,4,False,0,False,True
"{0,1,2,3}",7,0202232,4,4,False,0,False,True
"{0,1,2,3}",7,0202233,4,4,False,0,False,True
"{0,1,2,3}",7,0202300,7,7,False,0,False,True
"{0,1,2,3}",7,0202301,6,6,False,0,False,True
"{0,1,2,3}",7,0202302,5,5,False,0,False,True
"{0,1,2,3}",7,0202303,5,5,False,0,False,True
"{0,1,2,3}",7,0202310,6,6,False,0,False,True
"{0,1,2,3}",7,0202311,5,5,False,0,False,True
"{0,1,2,3}",7,0202312,4,4,False,0,False,True
"{0,1,2,3}",7,0202313,4,4,False,0,False,True
"{0,1,2,3}",7,0202320,5,5,False,0,False,True
"{0,1,2,3}",7,0202321,4,4,False,0,False,True
"{0,1,2,3}",7,0202322,4,4,False,0,False,True
"{0,1,2,3}",7,0202323,4,4,False,0,False,True
"{0,1,2,3}",7,0202330,4,4,False,0,False,True
"{0,1,2,3}",7,0202331,4,4,False,0,False,True
"{0,1,2,3}",7,0202332,4,4,False,0,False,True
"{0,1,2,3}",7,0202333,4,4,False,0,False,True
"{0,1,2,3}",7,0203000,9,9,False,0,False,True
"{0,1,2,3}",7,0203001,8,8,False,0,False,True
"{0,1,2,3}",7,0203002,7,7,False,0,False,True
"{0,1,2,3}",7,0203003,7,7,False,0,False,True
"{0,1,2,3}",7,0203010,8,8,False,0,False,True
"{0,1,2,3}",7,0203011,7,7,False,0,False,True
"{0,1,2,3}",7,0203012,6,6,False,0,False,True
"{0,1,2,3}",7,0203013,6,6,False,0,False,True
"{0,1,2,3}",7,0203020,7,7,False,0,False,True
"{0,1,2,3}",7,0203021,6,6,False,0,False,True
"{0,1,2,3}",7,0203022,5,5,False,0,False,True
"{0,1,2,3}",7,0203023,5,5,False,0,False,True
"{0,1,2,3}",7,0203030,6,6,False,0,False,True
"{0,1,2,3}",7,0203031,5,5,False,0,False,True
"{0,1,2,3}",7,0203032,5,5,False,0,False,True
"{0,1,2,3}",7,0203033,5,5,False,0,False,True
"{0,1,2,3}",7,0203100,8,8,False,0,False,True
"{0,1,2,3}",7,0203101,7,7,False,0,False,True
"{0,1,2,3}",7,0203102,6,6,False,0,False,True
"{0,1,2,3}",7,0203103,6,6,False,0,False,True
"{0,1,2,3}",7,0203110,7,7,False,0,False,True
"{0,1,2,3}",7,0203111,6,6,False,0,False,True
"{0,1,2,3}",7,0203112,5,5,False,0,False,True
"{0,1,2,3}",7,0203113,5,5,False,0,False,True
"{0,1,2,3}",7,0203120,6,6,False,0,False,True
"{0,1,2,3}",7,0203121,5,5,False,0,False,True
"{0,1,2,3}",7,0203122,4,4,False,0,False,True
"{0,1,2,3}",7,0203123,4,4,False,0,False,True
"{0,1,2,3}",7,0203130,5,5,False,0,False,True
"{0,1,2,3}",7,0203131,4,4,False,0,False,True
"{0,1,2,3}",7,0203132,4,4,False,0,False,True
"{0,1,2,3}",7,0203133,4,4,False,0,False,True
"{0,1,2,3}",7,0203200,7,7,False,0,False,True
"{0,1,2,3}",7,0203201,6,6,False,0,False,True
"{0,1,2,3}",7,0203202,5,5,False,0,False,True
"{0,1,2,3}",7,0203203,5,5,False,0,False,True
"{0,1,2,3}",7,0203210,6,6,False,0,False,True
"{0,1,2,3}",7,0203211,5,5,False,0,False,True
"{0,1,2,3}",7,0203212,4,4,False,0,False,True
"{0,1,2,3}",7,0203213,4,4,False,0,False,True
"{0,1,2,3}",7,0203220,5,5,False,0,False,True
"{0,1,2,3}",7,0203221,4,4,False,0,False,True
"{0,1,2,3}",7,0203222,4,4,False,0,False,True
"{0,1,2,3}",7,0203223,4,4,False,0,False,True
"{0,1,2,3}",7,0203230,4,4,False,0,False,True
"{0,1,2,3}",7,0203231,4,4,False,0,False,True
"{0,1,2,3}",7,0203232,4,4,False,0,False,True
"{0,1,2,3}",7,0203233,4,4,False,0,False,True
"{0,1,2,3}",7,0203300,6,6,False,0,False,True
"{0,1,2,3}",7,0203301,5,5,False,0,False,True
"{0,1,2,3}",7,0203302,4,4,False,0,False,True
"{0,1,2,3}",7,0203303,4,4,False,0,False,True
"{0,1,2,3}",7,0203310,5,5,False,0,False,True
"{0,1,2,3}",7,0203311,4,4,False,0,False,True
"{0,1,2,3}",7,0203312,4,4,False,0,False,True
"{0,1,2,3}",7,0203313,4,4,False,0,False,True
"{0,1,2,3}",7,0203320,4,4,False,0,False,True
"{0,1,2,3}",7,0203321,4,4,False,0,False,True
"{0,1,2,3}",7,0203322,4,4,False,0,False,True
"{0,1,2,3}",7,0203323,4,4,False,0,False,True
"{0,1,2,3}",7,0203330,4,4,False,0,False,True
"{0,1,2,3}",7,0203331,4,4,False,0,False,True
"{0,1,2,3}",7,0203332,4,4,False,0,False,True
"{0,1,2,3}",7,0203333,4,4,False,0,False,True
"{0,1,2,3}",7,0210000,11,11,False,0,False,True
"{0,1,2,3}",7,0210001,10,10,False,0,False,True
"{0,1,2,3}",7,0210002,9,9,False,0,False,True
"{0,1,2,3}",7,0210003,9,9,False,0,False,True
"{0,1,2,3}",7,0210010,10,10,False,0,False,True
"{0,1,2,3}",7,0210011,9,9,False,0,False,True
"{0,1,2,3}",7,0210012,8,8,False,0,False,True
"{0,1,2,3}",7,0210013,8,8,False,0,False,True
"{0,1,2,3}",7,0210020,9,9,False,0,False,True
"{0,1,2,3}",7,0210021,8,8,False,0,False,True
"{0,1,2,3}",7,0210022,7,7,False,0,False,True
"{0,1,2,3}",7,0210023,7,7,False,0,False,True
"{0,1,2,3}",7,0210030,8,8,False,0,False,True
"{0,1,2,3}",7,0210031,7,7,False,0,False,True
"{0,1,2,3}",7,0210032,7,7,False,0,False,True
"{0,1,2,3}",7,0210033,7,7,False,0,False,True
"{0,1,2,3}",7,0210100,10,10,False,0,False,True
"{0,1,2,3}",7,0210101,9,9,False,0,False,True
"{0,1,2,3}",7,0210102,8,8,False,0,False,True
"{0,1,2,3}",7,0210103,8,8,False,0,False,True
"{0,1,2,3}",7,0210110,9,9,False,0,False,True
"{0,1,2,3}",7,0210111,8,8,False,0,False,True
"{0,1,2,3}",7,0210112,7,7,False,0,False,True
"{0,1,2,3}",7,0210113,7,7,False,0,False,True
"{0,1,2,3}",7,0210120,8,8,False,0,False,True
"{0,1,2,3}",7,0210121,7,7,False,0,False,True
"{0,1,2,3}",7,0210122,6,6,False,0,False,True
"{0,1,2,3}",7,0210123,6,6,False,0,False,True
"{0,1,2,3}",7,0210130,7,7,False,0,False,True
"{0,1,2,3}",7,0210131,6,6,False,0,False,True
"{0,1,2,3}",7,0210132,6,6,False,0,False,True
"{0,1,2,3}",7,0210133,6,6,False,0,False,True
"{0,1,2,3}",7,0210200,9,9,False,0,False,True
"{0,1,2,3}",7,0210201,8,8,False,0,False,True
"{0,1,2,3}",7,0210202,7,7,False,0,False,True
"{0,1,2,3}",7,0210203,7,7,False,0,False,True
"{0,1,2,3}",7,0210210,8,8,False,0,False,True
"{0,1,2,3}",7,0210211,7,7,False,0,False,True
"{0,1,2,3}",7,0210212,6,6,False,0,False,True
"{0,1,2,3}",7,0210213,6,6,False,0,False,True
"{0,1,2,3}",7,0210220,7,7,False,0,False,True
"{0,1,2,3}",7,0210221,6,6,False,0,False,True
"{0,1,2,3}",7,0210222,5,5,False,0,False,True
"{0,1,2,3}",7,0210223,5,5,False,0,False,True
"{0,1,2,3}",7,0210230,6,6,False,0,False,True
"{0,1,2,3}",7,0210231,5,5,False,0,False,True
"{0,1,2,3}",7,0210232,5,5,False,0,False,True
"{0,1,2,3}",7,0210233,5,5,False,0,False,True
"{0,1,2,3}",7,0210300,8,8,False,0,False,True
"{0,1,2,3}",7,0210301,7,7,False,0,False,True
"{0,1,2,3}",7,0210302,6,6,False,0,False,True
"{0,1,2,3}",7,0210303,6,6,False,0,False,True
"{0,1,2,3}",7,0210310,7,7,False,0,False,True
"{0,1,2,3}",7,0210311,6,6,False,0,False,True
"{0,1,2,3}",7,0210312,5,5,False,0,False,True
"{0,1,2,3}",7,0210313,5,5,False,0,False,True
"{0,1,2,3}",7,0210320,6,6,False,0,False,True
"{0,1,2,3}",7,0210321,5,5,False,0,False,True
"{0,1,2,3}",7,0210322,5,5,False,0,False,True
"{0,1,2,3}",7,0210323,5,5,False,0,False,True
"{0,1,2,3}",7,0210330,5,5,False,0,False,True
"{0,1,2,3}",7,0210331,5,5,False,0,False,True
"{0,1,2,3}",7,0210332,5,5,False,0,False,True
"{0,1,2,3}",7,0210333,5,5,False,0,False,True
"{0,1,2,3}",7,0211000,10,10,False,0,False,True
"{0,1,2,3}",7,0211001,9,9,False,0,False,True
"{0,1,2,3}",7,0211002,8,8,False,0,False,True
"{0,1,2,3}",7,0211003,8,8,False,0,False,True
"{0,1,2,3}",7,0211010,9,9,False,0,False,True
"{0,1,2,3}",7,0211011,8,8,False,0,False,True
"{0,1,2,3}",7,0211012,7,7,False,0,False,True
"{0,1,2,3}",7,0211013,7,7,False,0,False,True
"{0,1,2,3}",7,0211020,8,8,False,0,False,True
"{0,1,2,3}",7,0211021,7,7,False,0,False,True
"{0,1,2,3}",7,0211022,6,6,False,0,False,True
"{0,1,2,3}",7,0211023,6,6,False,0,False,True
"{0,1,2,3}",7,0211030,7,7,False,0,False,True
"{0,1,2,3}",7,0211031,6,6,False,0,False,True
"{0,1,2,3}",7,0211032,6,6,False,0,False,True
"{0,1,2,3}",7,0211033,6,6,False,0,False,True
"{0,1,2,3}",7,0211100,9,9,False,0,False,True
"{0,1,2,3}",7,0211101,8,8,False,0,False,True
"{0,1,2,3}",7,0211102,7,7,False,0,False,True
"{0,1,2,3}",7,0211103,7,7,False,0,False,True
"{0,1,2,3}",7,0211110,8,8,False,0,False,True
"{0,1,2,3}",7,0211111,7,7,False,0,False,True
"{0,1,2,3}",7,0211112,6,6,False,0,False,True
"{0,1,2,3}",7,0211113,6,6,False,0,False,True
"{0,1,2,3}",7,0211120,7,7,False,0,False,True
"{0,1,2,3}",7,0211121,6,6,False,0,False,True
"{0,1,2,3}",7,0211122,5,5,False,0,False,True
"{0,1,2,3}",7,0211123,5,5,False,0,False,True
"{0,1,2,3}",7,0211130,6,6,False,0,False,True
"{0,1,2,3}",7,0211131,5,5,False,0,False,True
"{0,1,2,3}",7,0211132,5,5,False,0,False,True
"{0,1,2,3}",7,0211133,5,5,False,0,False,True
"{0,1,2,3}",7,0211200,8,8,False,0,False,True
"{0,1,2,3}",7,0211201,7,7,False,0,False,True
"{0,1,2,3}",7,0211202,6,6,False,0,False,True
"{0,1,2,3}",7,0211203,6,6,False,0,False,True
"{0,1,2,3}",7,0211210,7,7,False,0,False,True
"{0,1,2,3}",7,0211211,6,6,False,0,False,True
"{0,1,2,3}",7,0211212,5,5,False,0,False,True
"{0,1,2,3}",7,0211213,5,5,False,0,False,True
"{0,1,2,3}",7,0211220,6,6,False,0,False,True
"{0,1,2,3}",7,0211221,5,5,False,0,False,True
"{0,1,2,3}",7,0211222,4,4,False,0,False,True
"{0,1,2,3}",7,0211223,4,4,False,0,False,True
"{0,1,2,3}",7,0211230,5,5,False,0,False,True
"{0,1,2,3}",7,0211231,4,4,False,0,False,True
"{0,1,2,3}",7,0211232,4,4,False,0,False,True
"{0,1,2,3}",7,0211233,4,4,False,0,False,True
"{0,1,2,3}",7,0211300,7,7,False,0,False,True
"{0,1,2,3}",7,0211301,6,6,False,0,False,True
"{0,1,2,3}",7,0211302,5,5,False,0,False,True
"{0,1,2,3}",7,0211303,5,5,False,0,False,True
"{0,1,2,3}",7,0211310,6,6,False,0,False,True
"{0,1,2,3}",7,0211311,5,5,False,0,False,True
"{0,1,2,3}",7,0211312,4,4,False,0,False,True
"{0,1,2,3}",7,0211313,4,4,False,0,False,True
"{0,1,2,3}",7,0211320,5,5,False,0,False,True
"{0,1,2,3}",7,0211321,4,4,False,0,False,True
"{0,1,2,3}",7,0211322,4,4,False,0,False,True
"{0,1,2,3}",7,0211323,4,4,False,0,False,True
"{0,1,2,3}",7,0211330,4,4,False,0,False,True
"{0,1,2,3}",7,0211331,4,4,False,0,False,True
"{0,1,2,3}",7,0211332,4,4,False,0,False,True
"{0,1,2,3}",7,0211333,4,4,False,0,False,True
"{0,1,2,3}",7,0212000,9,9,False,0,False,True
"{0,1,2,3}",7,0212001,8,8,False,0,False,True
"{0,1,2,3}",7,0212002,7,7,False,0,False,True
"{0,1,2,3}",7,0212003,7,7,False,0,False,True
"{0,1,2,3}",7,0212010,8,8,False,0,False,True
"{0,1,2,3}",7,0212011,7,7,False,0,False,True
"{0,1,2,3}",7,0212012,6,6,False,0,False,True
"{0,1,2,3}",7,0212013,6,6,False,0,False,True
"{0,1,2,3}",7,0212020,7,7,False,0,False,True
"{0,1,2,3}",7,0212021,6,6,False,0,False,True
"{0,1,2,3}",7,0212022,5,5,False,0,False,True
"{0,1,2,3}",7,0212023,5,5,False,0,False,True
"{0,1,2,3}",7,0212030,6,6,False,0,False,True
"{0,1,2,3}",7,0212031,5,5,False,0,False,True
"{0,1,2,3}",7,0212032,5,5,False,0,False,True
"{0,1,2,3}",7,0212033,5,5,False,0,False,True
"{0,1,2,3}",7,0212100,8,8,False,0,False,True
"{0,1,2,3}",7,0212101,7,7,False,0,False,True
"{0,1,2,3}",7,0212102,6,6,False,0,False,True
"{0,1,2,3}",7,0212103,6,6,False,0,False,True
"{0,1,2,3}",7,0212110,7,7,False,0,False,True
"{0,1,2,3}",7,0212111,6,6,False,0,False,True
"{0,1,2,3}",7,0212112,5,5,False,0,False,True
"{0,1,2,3}",7,0212113,5,5,False,0,False,True
"{0,1,2,3}",7,0212120,6,6,False,0,False,True
"{0,1,2,3}",7,0212121,5,5,False,0,False,True
"{0,1,2,3}",7,0212122,4,4,False,0,False,True
"{0,1,2,3}",7,0212123,4,4,False,0,False,True
"{0,1,2,3}",7,0212130,5,5,False,0,False,True
"{0,1,2,3}",7,0212131,4,4,False,0,False,True
"{0,1,2,3}",7,0212132,4,4,False,0,False,True
"{0,1,2,3}",7,0212133,4,4,False,0,False,True
"{0,1,2,3}",7,0212200,7,7,False,0,False,True
"{0,1,2,3}",7,0212201,6,6,False,0,False,True
"{0,1,2,3}",7,0212202,5,5,False,0,False,True
"{0,1,2,3}",7,0212203,5,5,False,0,False,True
"{0,1,2,3}",7,0212210,6,6,False,0,False,True
"{0,1,2,3}",7,0212211,5,5,False,0,False,True
"{0,1,2,3}",7,0212212,4,4,False,0,False,True
"{0,1,2,3}",7,0212213,4,4,False,0,False,True
"{0,1,2,3}",7,0212220,5,5,False,0,False,True
"{0,1,2,3}",7,0212221,4,4,False,0,False,True
"{0,1,2,3}",7,0212222,3,3,False,0,False,True
"{0,1,2,3}",7,0212223,3,3,False,0,False,True
"{0,1,2,3}",7,0212230,4,4,False,0,False,True
"{0,1,2,3}",7,0212231,3,3,False,0,False,True
"{0,1,2,3}",7,0212232,3,3,False,0,False,True
"{0,1,2,3}",7,0212233,3,3,False,0,False,True
"{0,1,2,3}",7,0212300,6,6,False,0,False,True
"{0,1,2,3}",7,0212301,5,5,False,0,False,True
"{0,1,2,3}",7,0212302,4,4,False,0,False,True
"{0,1,2,3}",7,0212303,4,4,False,0,False,True
"{0,1,2,3}",7,0212310,5,5,False,0,False,True
"{0,1,2,3}",7,0212311,4,4,False,0,False,True
"{0,1,2,3}",7,0212312,3,3,False,0,False,True
"{0,1,2,3}",7,0212313,3,3,False,0,False,True
"{0,1,2,3}",7,0212320,4,4,False,0,False,True
"{0,1,2,3}",7,0212321,3,3,False,0,False,True
"{0,1,2,3}",7,0212322,3,3,False,0,False,True
"{0,1,2,3}",7,0212323,3,3,False,0,False,True
"{0,1,2,3}",7,0212330,3,3,False,0,False,True
"{0,1,2,3}",7,0212331,3,3,False,0,False,True
"{0,1,2,3}",7,0212332,3,3,False,0,False,True
"{0,1,2,3}",7,0212333,3,3,False,0,False,True
"{0,1,2,3}",7,0213000,8,8,False,0,False,True
"{0,1,2,3}",7,0213001,7,7,False,0,False,True
"{0,1,2,3}",7,0213002,6,6,False,0,False,True
"{0,1,2,3}",7,0213003,6,6,False,0,False,True
"{0,1,2,3}",7,0213010,7,7,False,0,False,True
"{0,1,2,3}",7,0213011,6,6,False,0,False,True
"{0,1,2,3}",7,0213012,5,5,False,0,False,True
"{0,1,2,3}",7,0213013,5,5,False,0,False,True
"{0,1,2,3}",7,0213020,6,6,False,0,False,True
"{0,1,2,3}",7,0213021,5,5,False,0,False,True
"{0,1,2,3}",7,0213022,4,4,False,0,False,True
"{0,1,2,3}",7,0213023,4,4,False,0,False,True
"{0,1,2,3}",7,0213030,5,5,False,0,False,True
"{0,1,2,3}",7,0213031,4,4,False,0,False,True
"{0,1,2,3}",7,0213032,4,4,False,0,False,True
"{0,1,2,3}",7,0213033,4,4,False,0,False,True
"{0,1,2,3}",7,0213100,7,7,False,0,False,True
"{0,1,2,3}",7,0213101,6,6,False,0,False,True
"{0,1,2,3}",7,0213102,5,5,False,0,False,True
"{0,1,2,3}",7,0213103,5,5,False,0,False,True
"{0,1,2,3}",7,0213110,6,6,False,0,False,True
"{0,1,2,3}",7,0213111,5,5,False,0,False,True
"{0,1,2,3}",7,0213112,4,4,False,0,False,True
"{0,1,2,3}",7,0213113,4,4,False,0,False,True
"{0,1,2,3}",7,0213120,5,5,False,0,False,True
"{0,1,2,3}",7,0213121,4,4,False,0,False,True
"{0,1,2,3}",7,0213122,3,3,False,0,False,True
"{0,1,2,3}",7,0213123,3,3,False,0,False,True
"{0,1,2,3}",7,0213130,4,4,False,0,False,True
"{0,1,2,3}",7,0213131,3,3,False,0,False,True
"{0,1,2,3}",7,0213132,3,3,False,0,False,True
"{0,1,2,3}",7,0213133,3,3,False,0,False,True
"{0,1,2,3}",7,0213200,6,6,False,0,False,True
"{0,1,2,3}",7,0213201,5,5,False,0,False,True
"{0,1,2,3}",7,0213202,4,4,False,0,False,True
"{0,1,2,3}",7,0213203,4,4,False,0,False,True
"{0,1,2,3}",7,0213210,5,5,False,0,False,True
"{0,1,2,3}",7,0213211,4,4,False,0,False,True
"{0,1,2,3}",7,0213212,3,3,False,0,False,True
"{0,1,2,3}",7,0213213,3,3,False,0,False,True
"{0,1,2,3}",7,0213220,4,4,False,0,False,True
"{0,1,2,3}",7,0213221,3,3,False,0,False,True
"{0,1,2,3}",7,0213222,3,3,False,0,False,True
"{0,1,2,3}",7,0213223,3,3,False,0,False,True
"{0,1,2,3}",7,0213230,3,3,False,0,False,True
"{0,1,2,3}",7,0213231,3,3,False,0,False,True
"{0,1,2,3}",7,0213232,3,3,False,0,False,True
"{0,1,2,3}",7,0213233,3,3,False,0,False,True
"{0,1,2,3}",7,0213300,5,5,False,0,False,True
"{0,1,2,3}",7,0213301,4,4,False,0,False,True
"{0,1,2,3}",7,0213302,3,3,False,0,False,True
"{0,1,2,3}",7,0213303,3,3,False,0,False,True
"{0,1,2,3}",7,0213310,4,4,False,0,False,True
"{0,1,2,3}",7,0213311,3,3,False,0,False,True
"{0,1,2,3}",7,0213312,3,3,False,0,False,True
"{0,1,2,3}",7,0213313,3,3,False,0,False,True
"{0,1,2,3}",7,0213320,3,3,False,0,False,True
"{0,1,2,3}",7,0213321,3,3,False,0,False,True
"{0,1,2,3}",7,0213322,3,3,False,0,False,True
"{0,1,2,3}",7,0213323,3,3,False,0,False,True
"{0,1,2,3}",7,0213330,3,3,False,0,False,True
"{0,1,2,3}",7,0213331,3,3,False,0,False,True
"{0,1,2,3}",7,0213332,3,3,False,0,False,True
"{0,1,2,3}",7,0213333,3,3,False,-1,True,False
"{0,1,2,3}",7,0220000,10,10,False,0,False,True
"{0,1,2,3}",7,0220001,9,9,False,0,False,True
"{0,1,2,3}",7,0220002,8,8,False,0,False,True
"{0,1,2,3}",7,0220003,8,8,False,0,False,True
"{0,1,2,3}",7,0220010,9,9,False,0,False,True
"{0,1,2,3}",7,0220011,8,8,False,0,False,True
"{0,1,2,3}",7,0220012,7,7,False,0,False,True
"{0,1,2,3}",7,0220013,7,7,False,0,False,True
"{0,1,2,3}",7,0220020,8,8,False,0,False,True
"{0,1,2,3}",7,0220021,7,7,False,0,False,True
"{0,1,2,3}",7,0220022,6,6,False,0,False,True
"{0,1,2,3}",7,0220023,6,6,False,0,False,True
"{0,1,2,3}",7,0220030,7,7,False,0,False,True
"{0,1,2,3}",7,0220031,6,6,False,0,False,True
"{0,1,2,3}",7,0220032,6,6,False,0,False,True
"{0,1,2,3}",7,0220033,6,6,False,0,False,True
"{0,1,2,3}",7,0220100,9,9,False,0,False,True
"{0,1,2,3}",7,0220101,8,8,False,0,False,True
"{0,1,2,3}",7,0220102,7,7,False,0,False,True
"{0,1,2,3}",7,0220103,7,7,False,0,False,True
"{0,1,2,3}",7,0220110,8,8,False,0,False,True
"{0,1,2,3}",7,0220111,7,7,False,0,False,True
"{0,1,2,3}",7,0220112,6,6,False,0,False,True
"{0,1,2,3}",7,0220113,6,6,False,0,False,True
"{0,1,2,3}",7,0220120,7,7,False,0,False,True
"{0,1,2,3}",7,0220121,6,6,False,0,False,True
"{0,1,2,3}",7,0220122,5,5,False,0,False,True
"{0,1,2,3}",7,0220123,5,5,False,0,False,True
"{0,1,2,3}",7,0220130,6,6,False,0,False,True
"{0,1,2,3}",7,0220131,5,5,False,0,False,True
"{0,1,2,3}",7,0220132,5,5,False,0,False,True
"{0,1,2,3}",7,0220133,5,5,False,0,False,True
"{0,1,2,3}",7,0220200,8,8,False,0,False,True
"{0,1,2,3}",7,0220201,7,7,False,0,False,True
"{0,1,2,3}",7,0220202,6,6,False,0,False,True
"{0,1,2,3}",7,0220203,6,6,False,0,False,True
"{0,1,2,3}",7,0220210,7,7,False,0,False,True
"{0,1,2,3}",7,0220211,6,6,False,0,False,True
"{0,1,2,3}",7,0220212,5,5,False,0,False,True
"{0,1,2,3}",7,0220213,5,5,False,0,False,True
"{0,1,2,3}",7,0220220,6,6,False,0,False,True
"{0,1,2,3}",7,0220221,5,5,False,0,False,True
"{0,1,2,3}",7,0220222,4,4,False,0,False,True
"{0,1,2,3}",7,0220223,4,4,False,0,False,True
"{0,1,2,3}",7,0220230,5,5,False,0,False,True
"{0,1,2,3}",7,0220231,4,4,False,0,False,True
"{0,1,2,3}",7,0220232,4,4,False,0,False,True
"{0,1,2,3}",7,0220233,4,4,False,0,False,True
"{0,1,2,3}",7,0220300,7,7,False,0,False,True
"{0,1,2,3}",7,0220301,6,6,False,0,False,True
"{0,1,2,3}",7,0220302,5,5,False,0,False,True
"{0,1,2,3}",7,0220303,5,5,False,0,False,True
"{0,1,2,3}",7,0220310,6,6,False,0,False,True
"{0,1,2,3}",7,0220311,5,5,False,0,False,True
"{0,1,2,3}",7,0220312,4,4,False,0,False,True
"{0,1,2,3}",7,0220313,4,4,False,0,False,True
"{0,1,2,3}",7,0220320,5,5,False,0,False,True
"{0,1,2,3}",7,0220321,4,4,False,0,False,True
"{0,1,2,3}",7,0220322,4,4,False,0,False,True
"{0,1,2,3}",7,0220323,4,4,False,0,False,True
"{0,1,2,3}",7,0220330,4,4,False,0,False,True
"{0,1,2,3}",7,0220331,4,4,False,0,False,True
"{0,1,2,3}",7,0220332,4,4,False,0,False,True
"{0,1,2,3}",7,0220333,4,4,False,0,False,True
"{0,1,2,3}",7,0221000,9,9,False,0,False,True
"{0,1,2,3}",7,0221001,8,8,False,0,False,True
"{0,1,2,3}",7,0221002,7,7,False,0,False,True
"{0,1,2,3}",7,0221003,7,7,False,0,False,True
"{0,1,2,3}",7,0221010,8,8,False,0,False,True
"{0,1,2,3}",7,0221011,7,7,False,0,False,True
"{0,1,2,3}",7,0221012,6,6,False,0,False,True
"{0,1,2,3}",7,0221013,6,6,False,0,False,True
"{0,1,2,3}",7,0221020,7,7,False,0,False,True
